State,Agency Type,Agency Name,Location,Population1,"Total
Offenses","Crimes
Against
Persons","Crimes
Against
Property","Crimes
Against
Society",Latitude,Longitude
ALASKA,Cities,Valdez,"Valdez, Alaska",3839,56,30,21,5,61.1308,-146.3483
ALASKA,Cities,Wasilla,"Wasilla, Alaska",9809,756,145,450,161,61.5824,-149.4426
ALASKA,Cities,Wrangell,"Wrangell, Alaska",1984,19,10,8,1,#FIELD!,#FIELD!
ARIZONA,Cities,Apache Junction,"Apache Junction, Arizona",41099,"2,603",692,"1,217",694,33.4150,-111.5461
ARIZONA,Cities,Avondale,"Avondale, Arizona",91467,"6,855","1,831","3,789","1,235",33.4336,-112.3497
ARIZONA,Cities,Bisbee,"Bisbee, Arizona",4909,140,51,47,42,31.4183,-109.8978
ARIZONA,Cities,Buckeye,"Buckeye, Arizona",110002,"3,253",900,"1,889",464,33.3706,-112.5908
ARIZONA,Cities,Camp Verde,"Camp Verde, Arizona",12362,674,175,411,88,34.5636,-111.8544
ARIZONA,Cities,Casa Grande,"Casa Grande, Arizona",61271,"4,295","1,351","2,178",766,32.8858,-111.7439
ARIZONA,Cities,Chandler,"Chandler, Arizona",281373,"14,185","2,892","8,644","2,649",33.3033,-111.8414
ARIZONA,Cities,Chino Valley,"Chino Valley, Arizona",13875,368,104,154,110,34.7575,-112.4531
ARIZONA,Cities,Clarkdale,"Clarkdale, Arizona",4815,112,33,53,26,34.7667,-112.0500
ARIZONA,Cities,Coolidge,"Coolidge, Arizona",16027,"1,173",242,591,340,32.9772,-111.5231
ARIZONA,Cities,Douglas,"Douglas, Arizona",16529,570,130,249,191,31.3450,-109.5414
ARIZONA,Cities,Eagar,"Eagar, Arizona",4448,63,20,26,17,34.1067,-109.2928
ARIZONA,Cities,El Mirage,"El Mirage, Arizona",36039,"1,643",488,694,461,33.6131,-112.3239
ARIZONA,Cities,Eloy,"Eloy, Arizona",15717,"1,030",267,549,214,32.7636,-111.6000
ARIZONA,Cities,Fredonia,"Fredonia, Arizona",1330,8,3,4,1,36.9494,-112.5217
ARIZONA,Cities,Gilbert,"Gilbert, Arizona",277123,"10,694","2,360","6,068","2,266",33.3500,-111.7892
ARIZONA,Cities,Goodyear,"Goodyear, Arizona",107212,"4,397",716,"2,967",714,33.4353,-112.3582
ARIZONA,Cities,Huachuca City,"Huachuca City, Arizona",1622,61,16,38,7,31.6361,-110.3364
ARIZONA,Cities,Kingman,"Kingman, Arizona",34803,"2,630",548,"1,803",279,35.2083,-114.0250
ARIZONA,Cities,Lake Havasu City,"Lake Havasu City, Arizona",59166,"2,697",989,"1,250",458,34.4900,-114.3089
ARIZONA,Cities,Litchfield Park,"Litchfield Park, Arizona",6989,244,78,157,9,33.4933,-112.3583
ARIZONA,Cities,Marana,"Marana, Arizona",57119,"2,957",344,"1,725",888,32.3867,-111.1256
ARIZONA,Cities,Maricopa,"Maricopa, Arizona",66525,"1,944",535,854,555,33.0567,-112.0467
ARIZONA,Cities,Mesa,"Mesa, Arizona",513116,"31,347","7,719","13,558","10,070",33.4150,-111.8314
ARIZONA,Cities,Oro Valley,"Oro Valley, Arizona",48441,"1,407",142,967,298,32.3909,-110.9665
ARIZONA,Cities,Page,"Page, Arizona",7328,965,333,539,93,36.9142,-111.4600
ARIZONA,Cities,Paradise Valley,"Paradise Valley, Arizona",12663,413,41,355,17,33.5447,-111.9564
ARIZONA,Cities,Parker,"Parker, Arizona",3263,198,29,133,36,34.1500,-114.2889
ARIZONA,Cities,Payson,"Payson, Arizona",16638,"1,042",257,480,305,34.2394,-111.3275
ARIZONA,Cities,Peoria,"Peoria, Arizona",197894,"8,249","1,834","5,024","1,391",33.5825,-112.2386
ARIZONA,Cities,Pinetop-Lakeside,"Pinetop-Lakeside, Arizona",4179,325,76,206,43,34.1419,-109.9642
ARIZONA,Cities,Prescott,"Prescott, Arizona",47878,"2,996","1,069","1,461",466,34.5400,-112.4685
ARIZONA,Cities,Prescott Valley,"Prescott Valley, Arizona",49422,"2,426",718,"1,094",614,34.6022,-112.3219
ARIZONA,Cities,Queen Creek,"Queen Creek, Arizona",72229,"1,889",622,"1,089",178,33.2631,-111.6347
ARIZONA,Cities,Sahuarita,"Sahuarita, Arizona",36229,"1,021",292,563,166,31.9289,-110.9819
ARIZONA,Cities,San Luis,"San Luis, Arizona",38528,558,115,281,162,32.4961,-114.7683
ARIZONA,Cities,Show Low,"Show Low, Arizona",12157,"1,000",263,510,227,34.2436,-110.0482
ARIZONA,Cities,Sierra Vista,"Sierra Vista, Arizona",45611,"2,463",612,"1,076",775,31.5456,-110.2756
ARIZONA,Cities,Snowflake-Taylor,"Snowflake, Arizona",10834,497,148,299,50,34.5111,-110.0831
ARIZONA,Cities,Somerton,"Somerton, Arizona",14480,305,110,175,20,32.5972,-114.7122
ARIZONA,Cities,Springerville,"Springerville, Arizona",1706,21,16,4,1,34.1364,-109.2792
ARIZONA,Cities,Superior,"Superior, Arizona",2528,257,68,167,22,33.2889,-111.1039
ARIZONA,Cities,Surprise,"Surprise, Arizona",154128,"4,779","1,237","2,898",644,33.6292,-112.3678
ARIZONA,Cities,Tempe,"Tempe, Arizona",187473,"20,549","4,726","12,115","3,708",33.4256,-111.9400
ARIZONA,Cities,Tombstone,"Tombstone, Arizona",1308,136,46,51,39,31.7158,-110.0647
ARIZONA,Cities,Wellton,"Wellton, Arizona",2528,76,20,42,14,32.6714,-114.1408
ARIZONA,Cities,Willcox,"Willcox, Arizona",3202,258,69,117,72,32.2556,-109.8356
ARIZONA,Cities,Williams,"Williams, Arizona",3316,274,105,158,11,35.2494,-112.1900
ARIZONA,Cities,Yuma,"Yuma, Arizona",98164,"5,272","1,114","3,219",939,32.6922,-114.6153
ARKANSAS,Cities,Alexander,"Alexander, Arkansas",3798,386,121,139,126,34.6314,-92.4442
ARKANSAS,Cities,Alma,"Alma, Arkansas",5874,527,189,262,76,35.4778,-94.2219
ARKANSAS,Cities,Arkadelphia,"Arkadelphia, Arkansas",10233,450,126,293,31,34.1217,-93.0661
ARKANSAS,Cities,Ashdown,"Ashdown, Arkansas",4150,376,58,129,189,33.6733,-94.1272
ARKANSAS,Cities,Ash Flat,"Ash Flat, Arkansas",1128,55,11,28,16,36.2311,-91.6092
ARKANSAS,Cities,Atkins,"Atkins, Arkansas",2864,162,42,101,19,35.2436,-92.9383
ARKANSAS,Cities,Augusta,"Augusta, Arkansas",1928,29,5,22,2,35.2864,-91.3608
ARKANSAS,Cities,Austin,"Austin, Arkansas",4547,80,29,48,3,35.0053,-91.9892
ARKANSAS,Cities,Bald Knob,"Bald Knob, Arkansas",2534,210,72,104,34,35.3117,-91.5700
ARKANSAS,Cities,Barling,"Barling, Arkansas",4894,323,73,99,151,35.3228,-94.3006
ARKANSAS,Cities,Batesville,"Batesville, Arkansas",11129,565,119,318,128,35.7736,-91.6414
ARKANSAS,Cities,Bay,"Bay, Arkansas",1825,98,38,45,15,35.7453,-90.5628
ARKANSAS,Cities,Beebe,"Beebe, Arkansas",8683,490,139,265,86,35.0714,-91.8919
ARKANSAS,Cities,Bella Vista,"Bella Vista, Arkansas",31316,805,197,275,333,36.4639,-94.2711
ARKANSAS,Cities,Benton,"Benton, Arkansas",36282,"2,867",653,"1,639",575,34.5708,-92.5769
ARKANSAS,Cities,Bentonville,"Bentonville, Arkansas",58871,"2,238",565,"1,156",517,36.3667,-94.2133
ARKANSAS,Cities,Berryville,"Berryville, Arkansas",5727,403,75,250,78,36.3683,-93.5683
ARKANSAS,Cities,Blytheville,"Blytheville, Arkansas",12732,"1,513",568,819,126,35.9308,-89.9139
ARKANSAS,Cities,Bonanza,"Bonanza, Arkansas",601,29,12,5,12,35.2378,-94.4289
ARKANSAS,Cities,Bono,"Bono, Arkansas",2738,109,65,13,31,35.9106,-90.7967
ARKANSAS,Cities,Booneville,"Booneville, Arkansas",3826,289,70,107,112,35.1397,-93.9214
ARKANSAS,Cities,Bradford,"Bradford, Arkansas",681,28,11,17,0,35.4236,-91.4553
ARKANSAS,Cities,Brookland,"Brookland, Arkansas",4355,214,75,89,50,35.9025,-90.5817
ARKANSAS,Cities,Bryant,"Bryant, Arkansas",21407,"1,688",303,"1,108",277,34.5958,-92.4892
ARKANSAS,Cities,Bull Shoals,"Bull Shoals, Arkansas",1948,73,23,25,25,36.3808,-92.5856
ARKANSAS,Cities,Cabot,"Cabot, Arkansas",26750,"1,513",389,843,281,34.9728,-92.0222
ARKANSAS,Cities,Caddo Valley,"Caddo Valley, Arkansas",589,74,16,41,17,34.1994,-93.0769
ARKANSAS,Cities,Cammack Village,"Cammack Village, Arkansas",756,19,7,10,2,34.7800,-92.3469
ARKANSAS,Cities,Caraway,"Caraway, Arkansas",1106,51,21,23,7,35.7592,-90.3231
ARKANSAS,Cities,Carlisle,"Carlisle, Arkansas",1991,168,53,104,11,34.7861,-91.7447
ARKANSAS,Cities,Cave Springs,"Cave Springs, Arkansas",6218,35,10,23,2,36.2778,-94.2233
ARKANSAS,Cities,Centerton,"Centerton, Arkansas",21927,590,111,184,295,36.3617,-94.2867
ARKANSAS,Cities,Charleston,"Charleston, Arkansas",2642,159,82,74,3,35.2986,-94.0408
ARKANSAS,Cities,Cherokee Village,"Cherokee Village, Arkansas",4944,186,53,97,36,36.2959,-91.5696
ARKANSAS,Cities,Cherry Valley,"Cherry Valley, Arkansas",562,46,7,10,29,35.4036,-90.7528
ARKANSAS,Cities,Clarendon,"Clarendon, Arkansas",1476,159,43,115,1,34.6942,-91.3083
ARKANSAS,Cities,Clarksville,"Clarksville, Arkansas",9559,531,154,269,108,35.4639,-93.4772
ARKANSAS,Cities,Conway,"Conway, Arkansas",66487,"6,772","1,706","3,474","1,592",35.0872,-92.4533
ARKANSAS,Cities,Corning,"Corning, Arkansas",3124,137,45,53,39,36.4100,-90.5894
ARKANSAS,Cities,Cotter,"Cotter, Arkansas",924,79,3,9,67,36.2747,-92.5283
ARKANSAS,Cities,Crossett,"Crossett, Arkansas",4619,392,77,262,53,33.1247,-91.9633
ARKANSAS,Cities,Damascus,"Damascus, Arkansas",384,4,1,3,0,35.3669,-92.4103
ARKANSAS,Cities,Danville,"Danville, Arkansas",2001,54,15,14,25,35.0536,-93.3917
ARKANSAS,Cities,Dardanelle,"Dardanelle, Arkansas",4485,216,51,124,41,35.2225,-93.1603
ARKANSAS,Cities,Decatur,"Decatur, Arkansas",1733,180,61,49,70,36.3375,-94.4567
ARKANSAS,Cities,De Queen,"De Queen, Arkansas",6069,379,92,215,72,34.0400,-94.3419
ARKANSAS,Cities,Des Arc,"Des Arc, Arkansas",1844,40,2,21,17,34.9756,-91.5006
ARKANSAS,Cities,DeWitt,"DeWitt, Arkansas",2832,289,82,124,83,34.2914,-91.3369
ARKANSAS,Cities,Diamond City,"Diamond City, Arkansas",789,20,12,7,1,36.4589,-92.9164
ARKANSAS,Cities,Diaz,"Diaz, Arkansas",1266,24,9,13,2,35.6444,-91.2614
ARKANSAS,Cities,Dover,"Dover, Arkansas",1335,51,9,28,14,35.4006,-93.1125
ARKANSAS,Cities,Dumas,"Dumas, Arkansas",3796,241,84,124,33,33.8867,-91.4886
ARKANSAS,Cities,Earle,"Earle, Arkansas",1758,86,31,49,6,35.2703,-90.4647
ARKANSAS,Cities,El Dorado,"El Dorado, Arkansas",17037,"1,853",669,970,214,33.2136,-92.6625
ARKANSAS,Cities,Elkins,"Elkins, Arkansas",3828,142,48,52,42,36.0197,-94.0286
ARKANSAS,Cities,England,"England, Arkansas",2427,149,54,59,36,34.5442,-91.9675
ARKANSAS,Cities,Etowah,"Etowah, Arkansas",243,6,0,6,0,35.7172,-90.2219
ARKANSAS,Cities,Eudora,"Eudora, Arkansas",1664,106,39,52,15,33.1147,-91.2628
ARKANSAS,Cities,Eureka Springs,"Eureka Springs, Arkansas",2195,235,49,95,91,36.4031,-93.7383
ARKANSAS,Cities,Fairfield Bay,"Fairfield Bay, Arkansas",2111,117,68,45,4,35.5942,-92.2781
ARKANSAS,Cities,Farmington,"Farmington, Arkansas",8862,236,54,114,68,36.0422,-94.2453
ARKANSAS,Cities,Fayetteville,"Fayetteville, Arkansas",96456,"8,520","1,837","6,088",595,36.0764,-94.1608
ARKANSAS,Cities,Flippin,"Flippin, Arkansas",1344,125,26,67,32,36.2773,-92.5935
ARKANSAS,Cities,Fordyce,"Fordyce, Arkansas",3254,406,154,239,13,33.8147,-92.4144
ARKANSAS,Cities,Forrest City,"Forrest City, Arkansas",12807,"1,799",714,933,152,35.0100,-90.7886
ARKANSAS,Cities,Fort Smith,"Fort Smith, Arkansas",90013,"11,374","3,252","7,059","1,063",35.3500,-94.3667
ARKANSAS,Cities,Gassville,"Gassville, Arkansas",2208,257,25,72,160,36.2831,-92.4900
ARKANSAS,Cities,Gentry,"Gentry, Arkansas",4156,249,62,36,151,36.2669,-94.4842
ARKANSAS,Cities,Gillett,"Gillett, Arkansas",586,8,1,5,2,34.1192,-91.3803
ARKANSAS,Cities,Goshen,"Goshen, Arkansas",2250,56,18,24,14,36.1058,-94.0086
ARKANSAS,Cities,Gravette,"Gravette, Arkansas",3721,288,59,90,139,36.4200,-94.4525
ARKANSAS,Cities,Greenbrier,"Greenbrier, Arkansas",5954,41,18,6,17,35.2294,-92.3892
ARKANSAS,Cities,Green Forest,"Green Forest, Arkansas",3081,276,85,93,98,36.3350,-93.4328
ARKANSAS,Cities,Greenland,"Greenland, Arkansas",1215,27,6,18,3,35.9947,-94.1808
ARKANSAS,Cities,Greenwood,"Greenwood, Arkansas",9705,261,72,61,128,35.2156,-94.2533
ARKANSAS,Cities,Greers Ferry,"Greers Ferry, Arkansas",833,18,3,12,3,35.5756,-92.1642
ARKANSAS,Cities,Gurdon,"Gurdon, Arkansas",1847,86,46,29,11,33.9167,-93.1506
ARKANSAS,Cities,Guy,"Guy, Arkansas",743,17,8,9,0,35.3247,-92.3350
ARKANSAS,Cities,Hackett,"Hackett, Arkansas",842,38,12,14,12,35.1875,-94.4131
ARKANSAS,Cities,Hamburg,"Hamburg, Arkansas",2425,147,47,72,28,33.2275,-91.7983
ARKANSAS,Cities,Hampton,"Hampton, Arkansas",1191,38,18,15,5,33.5369,-92.4656
ARKANSAS,Cities,Harrisburg,"Harrisburg, Arkansas",2199,161,64,59,38,35.5642,-90.7222
ARKANSAS,Cities,Harrison,"Harrison, Arkansas",13350,784,150,399,235,36.2372,-93.1136
ARKANSAS,Cities,Hartford,"Hartford, Arkansas",501,9,1,3,5,35.0233,-94.3783
ARKANSAS,Cities,Haskell,"Haskell, Arkansas",4061,181,16,85,80,34.5014,-92.6367
ARKANSAS,Cities,Hazen,"Hazen, Arkansas",1418,89,14,37,38,34.7819,-91.5778
ARKANSAS,Cities,Heber Springs,"Heber Springs, Arkansas",7353,721,228,304,189,35.4944,-92.0392
ARKANSAS,Cities,Helena-West Helena,"Helena–West Helena, Arkansas",8874,992,394,529,69,34.5292,-90.5900
ARKANSAS,Cities,Highfill,"Highfill, Arkansas",2099,47,15,6,26,36.2706,-94.3250
ARKANSAS,Cities,Highland,"Highland, Arkansas",1041,43,9,23,11,36.2697,-91.5217
ARKANSAS,Cities,Hope,"Hope, Arkansas",8535,868,309,447,112,33.6678,-93.5922
ARKANSAS,Cities,Hot Springs,"Hot Springs, Arkansas",38174,"5,027",876,"3,540",611,34.4972,-93.0553
ARKANSAS,Cities,Hoxie,"Hoxie, Arkansas",2710,82,34,29,19,36.0486,-90.9772
ARKANSAS,Cities,Jacksonville,"Jacksonville, Arkansas",29136,"4,255","1,276","2,479",500,34.8703,-92.1153
ARKANSAS,Cities,Johnson,"Johnson, Arkansas",3629,188,47,124,17,36.1339,-94.1658
ARKANSAS,Cities,Jonesboro,"Jonesboro, Arkansas",79865,"9,236","2,265","4,709","2,262",35.8333,-90.7000
ARKANSAS,Cities,Judsonia,"Judsonia, Arkansas",1877,62,13,35,14,35.2750,-91.6381
ARKANSAS,Cities,Kensett,"Kensett, Arkansas",1396,58,24,23,11,35.2328,-91.6703
ARKANSAS,Cities,Lake City,"Lake City, Arkansas",2517,78,14,27,37,35.8178,-90.4400
ARKANSAS,Cities,Lakeview,"Lakeview, Arkansas",784,56,6,15,35,36.3772,-92.5347
ARKANSAS,Cities,Lake Village,"Lake Village, Arkansas",1984,179,60,107,12,33.3317,-91.2836
ARKANSAS,Cities,Lamar,"Lamar, Arkansas",1738,45,13,29,3,35.4406,-93.3928
ARKANSAS,Cities,Lavaca,"Lavaca, Arkansas",2474,73,37,32,4,35.3367,-94.1767
ARKANSAS,Cities,Leachville,"Leachville, Arkansas",1943,86,32,49,5,35.9314,-90.2544
ARKANSAS,Cities,Lewisville,"Lewisville, Arkansas",866,62,20,30,12,33.3606,-93.5794
ARKANSAS,Cities,Lincoln,"Lincoln, Arkansas",2309,145,46,52,47,35.9483,-94.4239
ARKANSAS,Cities,Little Flock,"Little Flock, Arkansas",3037,164,27,58,79,36.3881,-94.1367
ARKANSAS,Cities,Little Rock,"Little Rock, Arkansas",201513,"32,027","11,209","18,925","1,893",34.7361,-92.3311
ARKANSAS,Cities,Lonoke,"Lonoke, Arkansas",4128,382,124,215,43,34.7842,-91.9008
ARKANSAS,Cities,Lowell,"Lowell, Arkansas",10402,509,101,231,177,36.2606,-94.1394
ARKANSAS,Cities,Luxora,"Luxora, Arkansas",894,11,6,5,0,35.7569,-89.9297
ARKANSAS,Cities,Magnolia,"Magnolia, Arkansas",11059,833,141,573,119,33.2739,-93.2333
ARKANSAS,Cities,Malvern,"Malvern, Arkansas",10824,950,199,663,88,34.3639,-92.8108
ARKANSAS,Cities,Mansfield,"Mansfield, Arkansas",1061,43,16,24,3,35.0589,-94.2464
ARKANSAS,Cities,Marianna,"Marianna, Arkansas",3635,358,142,195,21,34.7739,-90.7650
ARKANSAS,Cities,Marion,"Marion, Arkansas",13602,"1,390",418,686,286,35.2061,-90.2017
ARKANSAS,Cities,Marked Tree,"Marked Tree, Arkansas",2200,229,32,24,173,35.5300,-90.4175
ARKANSAS,Cities,Marmaduke,"Marmaduke, Arkansas",1228,41,22,9,10,36.1894,-90.3856
ARKANSAS,Cities,Marshall,"Marshall, Arkansas",1335,107,20,23,64,35.9097,-92.6361
ARKANSAS,Cities,Maumelle,"Maumelle, Arkansas",19273,962,166,500,296,34.8536,-92.4067
ARKANSAS,Cities,Mayflower,"Mayflower, Arkansas",2051,203,46,104,53,34.9681,-92.4194
ARKANSAS,Cities,McCrory,"McCrory, Arkansas",1502,88,29,42,17,35.2578,-91.1967
ARKANSAS,Cities,McGehee,"McGehee, Arkansas",3690,377,150,179,48,33.6256,-91.3944
ARKANSAS,Cities,Mena,"Mena, Arkansas",5652,472,108,272,92,34.5822,-94.2392
ARKANSAS,Cities,Menifee,"Menifee, Arkansas",281,12,9,3,0,35.1486,-92.5533
ARKANSAS,Cities,Mineral Springs,"Mineral Springs, Arkansas",1074,45,21,19,5,33.8764,-93.9186
ARKANSAS,Cities,Monette,"Monette, Arkansas",1557,51,11,29,11,35.8908,-90.3442
ARKANSAS,Cities,Monticello,"Monticello, Arkansas",8200,577,87,323,167,33.6272,-91.7939
ARKANSAS,Cities,Morrilton,"Morrilton, Arkansas",7104,918,223,435,260,35.1564,-92.7419
ARKANSAS,Cities,Mountain Home,"Mountain Home, Arkansas",13180,900,196,531,173,36.3361,-92.3822
ARKANSAS,Cities,Mountain View,"Mountain View, Arkansas",2905,201,50,114,37,35.8650,-92.1086
ARKANSAS,Cities,Mulberry,"Mulberry, Arkansas",1553,105,48,43,14,35.5006,-94.0517
ARKANSAS,Cities,Murfreesboro,"Murfreesboro, Arkansas",1437,98,13,40,45,34.0664,-93.6892
ARKANSAS,Cities,Nashville,"Nashville, Arkansas",4083,408,62,183,163,33.9419,-93.8481
ARKANSAS,Cities,Norfork,"Norfork, Arkansas",473,7,0,1,6,36.2094,-92.2817
ARKANSAS,Cities,North Little Rock,"North Little Rock, Arkansas",63663,"7,650","1,922","4,478","1,250",34.7714,-92.2664
ARKANSAS,Cities,Ola,"Ola, Arkansas",926,58,8,11,39,35.0317,-93.2214
ARKANSAS,Cities,Osceola,"Osceola, Arkansas",6621,586,230,314,42,35.7022,-89.9758
ARKANSAS,Cities,Ozark,"Ozark, Arkansas",3575,248,81,97,70,35.4928,-93.8372
ARKANSAS,Cities,Paragould,"Paragould, Arkansas",30296,"3,483","1,081","1,948",454,36.0569,-90.5031
ARKANSAS,Cities,Paris,"Paris, Arkansas",3221,223,76,103,44,35.2917,-93.7261
ARKANSAS,Cities,Patterson,"Patterson, Arkansas",299,10,0,9,1,35.2578,-91.2342
ARKANSAS,Cities,Pea Ridge,"Pea Ridge, Arkansas",7643,357,80,129,148,36.4478,-94.1167
ARKANSAS,Cities,Perryville,"Perryville, Arkansas",1383,147,12,77,58,35.0058,-92.8031
ARKANSAS,Cities,Piggott,"Piggott, Arkansas",3532,164,47,82,35,36.3839,-90.1928
ARKANSAS,Cities,Pine Bluff,"Pine Bluff, Arkansas",39549,"5,488","1,918","3,272",298,34.2284,-92.0032
ARKANSAS,Cities,Plumerville,"Plumerville, Arkansas",736,35,3,21,11,35.1608,-92.6428
ARKANSAS,Cities,Pocahontas,"Pocahontas, Arkansas",7657,543,164,273,106,36.2636,-90.9733
ARKANSAS,Cities,Pottsville,"Pottsville, Arkansas",3232,209,34,52,123,35.2489,-93.0469
ARKANSAS,Cities,Prairie Grove,"Prairie Grove, Arkansas",7714,284,93,119,72,35.9769,-94.3161
ARKANSAS,Cities,Prescott,"Prescott, Arkansas",2976,156,41,104,11,33.8025,-93.3819
ARKANSAS,Cities,Quitman,"Quitman, Arkansas",694,76,15,53,8,35.3811,-92.2181
ARKANSAS,Cities,Ravenden,"Ravenden, Arkansas",428,29,6,11,12,36.2339,-91.2519
ARKANSAS,Cities,Redfield,"Redfield, Arkansas",1508,72,20,33,19,34.4450,-92.1828
ARKANSAS,Cities,Rogers,"Rogers, Arkansas",72115,"3,780",872,"2,254",654,36.3294,-94.1414
ARKANSAS,Cities,Rose Bud,"Rose Bud, Arkansas",499,64,7,11,46,35.3322,-92.0792
ARKANSAS,Cities,Russellville,"Russellville, Arkansas",29533,"2,249",521,"1,089",639,35.2783,-93.1369
ARKANSAS,Cities,Salem,"Salem, Fulton County, Arkansas",1577,62,28,19,15,36.3706,-91.8239
ARKANSAS,Cities,Searcy,"Searcy, Arkansas",23175,"2,304",643,"1,421",240,35.2469,-91.7336
ARKANSAS,Cities,Shannon Hills,"Shannon Hills, Arkansas",4625,194,61,77,56,34.6219,-92.4008
ARKANSAS,Cities,Sheridan,"Sheridan, Arkansas",5073,332,92,135,105,34.3070,-92.4013
ARKANSAS,Cities,Sherwood,"Sherwood, Arkansas",33232,"2,935",728,"1,559",648,34.8308,-92.2114
ARKANSAS,Cities,Siloam Springs,"Siloam Springs, Arkansas",17957,"1,414",378,707,329,36.1833,-94.5394
ARKANSAS,Cities,Springdale,"Springdale, Arkansas",90892,"6,082","1,622","3,584",876,36.1814,-94.1458
ARKANSAS,Cities,Stamps,"Stamps, Arkansas",1191,72,29,34,9,33.3597,-93.4975
ARKANSAS,Cities,Star City,"Star City, Arkansas",2284,205,75,104,26,33.9408,-91.8425
ARKANSAS,Cities,Stuttgart,"Stuttgart, Arkansas",7847,968,366,492,110,34.4969,-91.5508
ARKANSAS,Cities,Swifton,"Swifton, Arkansas",742,15,3,10,2,35.8242,-91.1289
ARKANSAS,Cities,Texarkana,"Texarkana, Arkansas",29339,"3,378","1,412","1,636",330,33.4331,-94.0206
ARKANSAS,Cities,Tontitown,"Tontitown, Arkansas",6700,480,52,182,246,36.1792,-94.2467
ARKANSAS,Cities,Trumann,"Trumann, Arkansas",7283,927,268,459,200,35.6764,-90.5192
ARKANSAS,Cities,Tuckerman,"Tuckerman, Arkansas",1750,59,19,22,18,35.7281,-91.2008
ARKANSAS,Cities,Turrell,"Turrell, Arkansas",498,13,0,4,9,35.3764,-90.2644
ARKANSAS,Cities,Van Buren,"Van Buren, Arkansas",23533,"2,566",867,"1,333",366,35.4444,-94.3467
ARKANSAS,Cities,Vilonia,"Vilonia, Arkansas",4519,151,57,65,29,35.0772,-92.2125
ARKANSAS,Cities,Waldron,"Waldron, Arkansas",3313,361,75,178,108,34.8992,-94.0914
ARKANSAS,Cities,Walnut Ridge,"Walnut Ridge, Arkansas",5495,179,48,90,41,36.0725,-90.9569
ARKANSAS,Cities,Ward,"Ward, Arkansas",6621,455,172,209,74,35.0200,-91.9550
ARKANSAS,Cities,Warren,"Warren, Arkansas",5325,268,90,155,23,33.6125,-92.0667
ARKANSAS,Cities,Weiner,"Weiner, Arkansas",631,21,1,18,2,35.6208,-90.9011
ARKANSAS,Cities,West Fork,"West Fork, Arkansas",2330,290,44,77,169,35.9325,-94.1825
ARKANSAS,Cities,West Memphis,"West Memphis, Arkansas",23809,"3,533","1,107","1,664",762,35.1486,-90.1803
ARKANSAS,Cities,White Hall,"White Hall, Arkansas",5579,305,72,98,135,34.2740,-92.0910
ARKANSAS,Cities,Wynne,"Wynne, Arkansas",8234,889,257,422,210,35.2275,-90.7894
CALIFORNIA,Cities,Alameda,"Alameda, California",74441,"5,335",704,"4,256",375,37.7639,-122.2569
CALIFORNIA,Cities,Albany,"Albany, California",19011,907,88,771,48,37.8869,-122.2978
CALIFORNIA,Cities,Alhambra,"Alhambra, California",79703,"4,504",601,"3,274",629,34.0819,-118.1350
CALIFORNIA,Cities,Aliso Viejo,"Aliso Viejo, California",51477,855,165,601,89,33.6162,-117.7444
CALIFORNIA,Cities,Anaheim,"Anaheim, California",344795,"23,847","4,613","14,603","4,631",33.8361,-117.8897
CALIFORNIA,Cities,Anderson,"Anderson, California",11447,"1,922",248,662,"1,012",40.4522,-122.2967
CALIFORNIA,Cities,Antioch,"Antioch, California",114338,"6,047","1,653","4,126",268,38.0050,-121.8058
CALIFORNIA,Cities,Arcadia,"Arcadia, California",54202,"2,855",307,"2,401",147,34.1328,-118.0364
CALIFORNIA,Cities,Arroyo Grande,"Arroyo Grande, California",18492,716,133,436,147,35.1208,-120.5867
CALIFORNIA,Cities,Atascadero,"Atascadero, California",29679,"1,563",362,858,343,35.4842,-120.6725
CALIFORNIA,Cities,Auburn,"Auburn, California",13933,723,204,422,97,38.8986,-121.0744
CALIFORNIA,Cities,Avenal,"Avenal, California",13873,360,117,156,87,36.0300,-120.1100
CALIFORNIA,Cities,Baldwin Park,"Baldwin Park, California",69205,"2,923",735,"1,883",305,34.0828,-117.9711
CALIFORNIA,Cities,Beaumont,"Beaumont, California",57067,"1,573",299,"1,037",237,33.9242,-116.9736
CALIFORNIA,Cities,Belmont,"Belmont, California",26277,"1,143",153,777,213,37.5181,-122.2917
CALIFORNIA,Cities,Blythe,"Blythe, California",17853,998,275,503,220,33.6103,-114.5964
CALIFORNIA,Cities,Brea,"Brea, California",47617,"3,070",283,"2,291",496,33.9233,-117.8889
CALIFORNIA,Cities,Burbank,"Burbank, California",103516,"7,855",797,"4,624","2,434",34.1803,-118.3283
CALIFORNIA,Cities,Carlsbad,"Carlsbad, California",115531,"5,023",799,"3,456",768,33.1583,-117.3510
CALIFORNIA,Cities,Carmel,"Carmel-by-the-Sea, California",3176,250,34,153,63,36.5553,-121.9233
CALIFORNIA,Cities,Chino,"Chino, California",94611,"6,294",771,"3,845","1,678",34.0178,-117.6900
CALIFORNIA,Cities,Chula Vista,"Chula Vista, California",277976,"9,457","2,333","5,823","1,301",32.6278,-117.0481
